repository	original_path	corpus_path	title	documentclass	classification	word_count
standardgalactic/kitbash	research/essay/draft-01/thermal-infrastructure.tex	sources/standardgalactic/kitbash/research/essay/draft-01/thermal-infrastructure.tex	Entropy as Infrastructure: A Categorical and Bioeconomic Framework for Useful Computation as Heat, Semantic Merging, and Polycomputational Agency	article	draft	2399
standardgalactic/kitbash	research/essay/draft-03/thermal-infrastructure.tex	sources/standardgalactic/kitbash/research/essay/draft-03/thermal-infrastructure.tex	A Categorical and Bioeconomic Framework for Useful Computation as Heat, Semantic Merging, and Polycomputational Agency	article	draft	2187
standardgalactic/kitbash	research/math/draft-01/entropic-gravity.tex	sources/standardgalactic/kitbash/research/math/draft-01/entropic-gravity.tex	The Fall of Space: Entropic Relaxation and Structure Without Expansion in a Scalar-Vector Plenum	article	draft	1323
standardgalactic/kitbash	research/math/draft-02/entropic-gravity.tex	sources/standardgalactic/kitbash/research/math/draft-02/entropic-gravity.tex	The Fall of Space: Entropic Relaxation and Structure Without Expansion in a Scalar-Vector Plenum	article	draft	2028
standardgalactic/kitbash	research/math/draft-03/entropic-gravity.tex	sources/standardgalactic/kitbash/research/math/draft-03/entropic-gravity.tex	The Fall of Space: Entropic Relaxation and Structure Without Expansion in a Scalar-Vector Plenum	article	draft	1603
standardgalactic/kitbash	research/math/draft-04/entropic-gravity.tex	sources/standardgalactic/kitbash/research/math/draft-04/entropic-gravity.tex	The Fall of Space: Entropic Relaxation and Structure Without Expansion in a Scalar-Vector Plenum	article	draft	3867
standardgalactic/kitbash	research/math/draft-05/entropic-gravity.tex	sources/standardgalactic/kitbash/research/math/draft-05/entropic-gravity.tex	The Fall of Space: Entropic Relaxation and Structure Without Expansion in a Scalar-Vector Plenum	article	draft	4679
standardgalactic/kitbash	research/math/draft-06/entropic-gravity.tex	sources/standardgalactic/kitbash/research/math/draft-06/entropic-gravity.tex	The Fall of Space: Entropic Relaxation and Structure Without Expansion in a Scalar-Vector Plenum	article	draft	3949
standardgalactic/kitbash	research/psychology/draft-01/emotions.tex	sources/standardgalactic/kitbash/research/psychology/draft-01/emotions.tex	From Catharsis to Geometric Bayesianism: RSVP and the Demise of the Hydraulic Model	article	draft	725
standardgalactic/kitbash	research/psychology/draft-02/emotions.tex	sources/standardgalactic/kitbash/research/psychology/draft-02/emotions.tex	From Catharsis to Geometric Bayesianism: RSVP and the Demise of the Hydraulic Model of Emotion	article	draft	2345
standardgalactic/kitbash	research/working/draft-01/essay.tex	sources/standardgalactic/kitbash/research/working/draft-01/essay.tex	From Frailty and Waste to Informational Security: RSVP as a Foundation for Idea Routing and Civic Coherence	book	draft	11588
standardgalactic/kitbash	research/working/draft-02/essay.tex	sources/standardgalactic/kitbash/research/working/draft-02/essay.tex	From Frailty and Waste to Informational Security: RSVP as a Foundation for Idea Routing and Civic Coherence	book	draft	11003
standardgalactic/kitbash	research/working/essay.tex	sources/standardgalactic/kitbash/research/working/essay.tex	From Frailty and Waste to Informational Security: RSVP as a Foundation for Idea Routing and Civic Coherence	book	draft	10940
standardgalactic/kitbash	thesis/draft-01/thesis.tex	sources/standardgalactic/kitbash/thesis/draft-01/thesis.tex	Ledger and Junk: Opacity as the Condition of Generativity in Computational Systems	article	draft	3812
standardgalactic/kitbash	thesis/draft-02/thesis.tex	sources/standardgalactic/kitbash/thesis/draft-02/thesis.tex	Ledger and Junk: Opacity as the Condition of Generativity in Computational Systems	article	draft	4190
standardgalactic/kitbash	thesis/draft-03/thesis.tex	sources/standardgalactic/kitbash/thesis/draft-03/thesis.tex	Ledger and Junk: Opacity as the Condition of Generativity in Computational Systems	article	draft	4337
standardgalactic/kitbash	thesis/thesis.tex	sources/standardgalactic/kitbash/thesis/thesis.tex	Ledger and Junk: Opacity as the Condition of Generativity in Computational Systems	article	draft	4370
standardgalactic/kitbash	top-level-ontology-draft-01.tex	sources/standardgalactic/kitbash/top-level-ontology-draft-01.tex	Toward a Top-Level Ontology of Entropic Histories: A Scalar--Vector--Entropy Foundation for Ontology Engineering	article	draft	7169
standardgalactic/kitbash	top-level-ontology-draft-02.tex	sources/standardgalactic/kitbash/top-level-ontology-draft-02.tex	Toward a Top-Level Ontology of Entropic Histories: A Scalar--Vector--Entropy Foundation for Ontology Engineering	article	draft	10118
standardgalactic/library	Identity as Namespace - draft 01.tex	sources/standardgalactic/library/Identity as Namespace - draft 01.tex	Identity as Namespace: Entropy, Reputation, and Metric Collapse in Platform Architectures	article	draft	967
standardgalactic/library	astrophysics/time/draft-01/entropic-smoothing.tex	sources/standardgalactic/library/astrophysics/time/draft-01/entropic-smoothing.tex	Entropic Smoothing and Relational Geodesics: A Sheaf--Functor Equivalence between RSVP Field Dynamics and Barbour's Configuration Space	article	draft	2542
standardgalactic/library	astrophysics/time/draft-02/entropic-smoothing.tex	sources/standardgalactic/library/astrophysics/time/draft-02/entropic-smoothing.tex	Entropic Smoothing and Relational Geodesics: A Sheaf--Functor Equivalence between RSVP Field Dynamics and Barbour's Configuration Space	article	draft	7683
standardgalactic/library	essay/draft-01.tex	sources/standardgalactic/library/essay/draft-01.tex	The Bicameral Illusion: Spectral Attractors and Autoregressive Cognition	article	draft	12541
standardgalactic/library	essay/essay.tex	sources/standardgalactic/library/essay/essay.tex	The Bicameral Illusion: Spectral Attractors and Autoregressive Cognition	article	draft	13891
standardgalactic/library	geology/draft-01/paper.tex	sources/standardgalactic/library/geology/draft-01/paper.tex	Planetary Autocatalysis: Hierarchical Selection, Entropy Fields, and the Emergence of Complexity	book	draft	6092
standardgalactic/library	geology/draft-02/paper.tex	sources/standardgalactic/library/geology/draft-02/paper.tex	Planetary Autocatalysis: Hierarchical Selection, Entropy Fields, and the Emergence of Complexity	book	draft	6093
standardgalactic/library	geology/draft-03/paper.tex	sources/standardgalactic/library/geology/draft-03/paper.tex	Planetary Autocatalysis: Hierarchical Selection, Entropy Fields, and the Emergence of Complexity	book	draft	6666
standardgalactic/library	monograph/draft-01/monograph.tex	sources/standardgalactic/library/monograph/draft-01/monograph.tex	User Friendliness as an Ecological Danger: The Predatory Enshittification of Digital Interfaces	book	draft	5931
standardgalactic/library	monograph/draft-02/monograph.tex	sources/standardgalactic/library/monograph/draft-02/monograph.tex	User Friendliness as an Ecological Danger: The Predatory Enshittification of Digital Interfaces	book	draft	5935
standardgalactic/library	monograph/draft-03/monograph.tex	sources/standardgalactic/library/monograph/draft-03/monograph.tex	User Friendliness as an Ecological Danger: The Predatory Enshittification of Digital Interfaces	book	draft	4240
standardgalactic/library	monograph/draft-04/monograph.tex	sources/standardgalactic/library/monograph/draft-04/monograph.tex	User Friendliness as an Ecological Danger: The Predatory Enshittification of Digital Interfaces	book	draft	4147
standardgalactic/library	monograph/draft-05/monograph.tex	sources/standardgalactic/library/monograph/draft-05/monograph.tex	User Friendliness as an Ecological Danger: The Predatory Enshittification of Digital Interfaces	book	draft	4432
standardgalactic/library	monograph/draft-06/monograph.tex	sources/standardgalactic/library/monograph/draft-06/monograph.tex	User Friendliness as an Ecological Danger: The Predatory Enshittification of Digital Interfaces	book	draft	6862
standardgalactic/library	monograph/draft-07/monograph.tex	sources/standardgalactic/library/monograph/draft-07/monograph.tex	User Friendliness as an Ecological Danger: The Predatory Enshittification of Digital Interfaces	book	draft	5995
standardgalactic/library	monograph/draft-08/monograph.tex	sources/standardgalactic/library/monograph/draft-08/monograph.tex	User Friendliness as an Ecological Danger: The Predatory Enshittification of Digital Interfaces	book	draft	5995
standardgalactic/library	monograph/draft-09/monograph.tex	sources/standardgalactic/library/monograph/draft-09/monograph.tex	User Friendliness as an Ecological Danger: The Predatory Enshittification of Digital Interfaces	book	draft	6799
standardgalactic/library	physics/energy_as_contradiction.tex	sources/standardgalactic/library/physics/energy_as_contradiction.tex	% A Monograph on Constraint, Displacement, and the Structure of Physical Reality [1.5ex] Energy as Contradiction [1ex] Constraint Propagation, the Mortality of Resolution, and the Ontology of Unfinished Physics	book	draft	34368
standardgalactic/library	physics/monograph/draft-01/essay.tex	sources/standardgalactic/library/physics/monograph/draft-01/essay.tex	Reflexive Field Dynamics: A Lagrangian Theory of Mind	book	draft	2683
standardgalactic/library	physics/monograph/draft-02/essay.tex	sources/standardgalactic/library/physics/monograph/draft-02/essay.tex	Reflexive Field Dynamics: A Lagrangian Theory of Mind	book	draft	3384
standardgalactic/library	pipeline/monograph - draft 01.tex	sources/standardgalactic/library/pipeline/monograph - draft 01.tex	Extrapolated Riemannian Curvature of Semantic Manifolds	article	draft	6332
standardgalactic/library	pipeline/monograph - draft 02.tex	sources/standardgalactic/library/pipeline/monograph - draft 02.tex	Extrapolated Riemannian Curvature of Semantic Manifolds	article	draft	9857
standardgalactic/library	pipeline/monograph - draft 03.tex	sources/standardgalactic/library/pipeline/monograph - draft 03.tex	Extrapolated Riemannian Curvature of Semantic Manifolds	article	draft	3789
standardgalactic/library	pipeline/monograph - draft 04.tex	sources/standardgalactic/library/pipeline/monograph - draft 04.tex	Extrapolated Riemannian Curvature of Semantic Manifolds	article	draft	5323
standardgalactic/library	processing/The Coordination Engine - draft 01.tex	sources/standardgalactic/library/processing/The Coordination Engine - draft 01.tex	The Coordination Engine Civilization as an Error-Correcting System	article	draft	16408
standardgalactic/library	processing/The Coordination Engine - draft 02.tex	sources/standardgalactic/library/processing/The Coordination Engine - draft 02.tex	The Coordination Engine: Civilization as an Error-Correcting System	article	draft	9548
standardgalactic/library	resources/comparison-draft-01/geometric-memory.tex	sources/standardgalactic/library/resources/comparison-draft-01/geometric-memory.tex	Geometric Memory as Trajectory Influence on a Generative Substrate	article	draft	1924
standardgalactic/library	resources/comparison-draft-02/geometric-memory.tex	sources/standardgalactic/library/resources/comparison-draft-02/geometric-memory.tex	Geometric Memory as Trajectory Influence on a Generative Substrate	article	draft	4797
standardgalactic/library	resources/draft-01/geometric-memory.tex	sources/standardgalactic/library/resources/draft-01/geometric-memory.tex	Geometric Memory as Trajectory Influence on a Generative Substrate	article	draft	896
standardgalactic/library	vault/draft-01.tex	sources/standardgalactic/library/vault/draft-01.tex	CLIO: A Unified Architecture of Feeling, Cognition, and Coherence [6pt] Solmsian Affective Neuroscience, RSVP Field Theory, and Recursive Inference	memoir	draft	3531
standardgalactic/memory	building-forth.tex	sources/standardgalactic/memory/building-forth.tex	Building Forth from Spherepop Primitives: Stacks, Continuations, and Recursive Control	article	draft	3305
standardgalactic/memory	persistent-generative-worlds/main.tex	sources/standardgalactic/memory/persistent-generative-worlds/main.tex		book	draft	430
standardgalactic/paracosm	template.tex	sources/standardgalactic/paracosm/template.tex	RSVP Codex: The Zero Day Exploits Series Algebraic, Geometric, Categorical, and Sheaf-Theoretic Essays on the Plenum	book	draft	586
standardgalactic/research-projects	Aurora/gesture-before-symbol-draft.tex	sources/standardgalactic/research-projects/Aurora/gesture-before-symbol-draft.tex	Gesture Before Symbol: Recovering Latent Structure in Keyboard Input	article	draft	12076
standardgalactic/research-projects	Gallery Before Feed - draft 01.tex	sources/standardgalactic/research-projects/Gallery Before Feed - draft 01.tex	Gallery Before Feed: Why Engagement-Optimized Interfaces Destroy Coherence and How Merge-Aware Systems Restore Meaning	article	draft	7914
standardgalactic/research-projects	Gallery Before Feed.tex	sources/standardgalactic/research-projects/Gallery Before Feed.tex	Gallery Before Feed: Why Engagement-Optimized Interfaces Destroy Coherence and How Merge-Aware Systems Restore Meaning	article	draft	11437
standardgalactic/research-projects	Local Tractability and Global Dysfunction - draft 01.tex	sources/standardgalactic/research-projects/Local Tractability and Global Dysfunction - draft 01.tex	Local Tractability and Global Dysfunction Epistemic Efficiency, Institutional Ritual, and the Logic of Non-Intervention	article	draft	4999
